numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
14;auspol2019;ClosedHash_Double_UserID;110000;1751
14;auspol2019;ClosedHash_Double_UserID;120000;1992
14;auspol2019;ClosedHash_Double_UserID;130000;2161
14;auspol2019;ClosedHash_Double_UserID;130449;2173
14;auspol2019;ClosedHash_Double_ScreenName;10000;1113
14;auspol2019;ClosedHash_Double_ScreenName;20000;2278
14;auspol2019;ClosedHash_Double_ScreenName;30000;3448
14;auspol2019;ClosedHash_Double_ScreenName;40000;4616
14;auspol2019;ClosedHash_Double_ScreenName;50000;5796
14;auspol2019;ClosedHash_Double_ScreenName;60000;6965
14;auspol2019;ClosedHash_Double_ScreenName;70000;8051
14;auspol2019;ClosedHash_Double_ScreenName;80000;9108
14;auspol2019;ClosedHash_Double_ScreenName;90000;10168
14;auspol2019;ClosedHash_Double_ScreenName;100000;11206
14;auspol2019;ClosedHash_Double_ScreenName;110000;12475
14;auspol2019;ClosedHash_Double_ScreenName;120000;13685
14;auspol2019;ClosedHash_Double_ScreenName;130000;14838
14;auspol2019;ClosedHash_Double_ScreenName;130449;14904
15;auspol2019;STL_UnorderedMap_UserID;10000;844
15;auspol2019;STL_UnorderedMap_UserID;20000;1547
15;auspol2019;STL_UnorderedMap_UserID;30000;2008
15;auspol2019;STL_UnorderedMap_UserID;40000;2480
15;auspol2019;STL_UnorderedMap_UserID;50000;3222
15;auspol2019;STL_UnorderedMap_UserID;60000;3608
15;auspol2019;STL_UnorderedMap_UserID;70000;3890
15;auspol2019;STL_UnorderedMap_UserID;80000;4161
15;auspol2019;STL_UnorderedMap_UserID;90000;4417
15;auspol2019;STL_UnorderedMap_UserID;100000;4684
15;auspol2019;STL_UnorderedMap_UserID;110000;5154
15;auspol2019;STL_UnorderedMap_UserID;120000;5551
15;auspol2019;STL_UnorderedMap_UserID;130000;5940
15;auspol2019;STL_UnorderedMap_UserID;130449;5964
15;auspol2019;STL_UnorderedMap_ScreenName;10000;1256
15;auspol2019;STL_UnorderedMap_ScreenName;20000;2408
15;auspol2019;STL_UnorderedMap_ScreenName;30000;3209
15;auspol2019;STL_UnorderedMap_ScreenName;40000;4015
15;auspol2019;STL_UnorderedMap_ScreenName;50000;5089
15;auspol2019;STL_UnorderedMap_ScreenName;60000;5819
15;auspol2019;STL_UnorderedMap_ScreenName;70000;6416
15;auspol2019;STL_UnorderedMap_ScreenName;80000;6981
15;auspol2019;STL_UnorderedMap_ScreenName;90000;7491
15;auspol2019;STL_UnorderedMap_ScreenName;100000;8019
15;auspol2019;STL_UnorderedMap_ScreenName;110000;8797
15;auspol2019;STL_UnorderedMap_ScreenName;120000;9486
15;auspol2019;STL_UnorderedMap_ScreenName;130000;10139
15;auspol2019;STL_UnorderedMap_ScreenName;130449;10177
15;auspol2019;OpenHash_UserID;10000;603
15;auspol2019;OpenHash_UserID;20000;1149
15;auspol2019;OpenHash_UserID;30000;1525
15;auspol2019;OpenHash_UserID;40000;1915
15;auspol2019;OpenHash_UserID;50000;2286
15;auspol2019;OpenHash_UserID;60000;2719
15;auspol2019;OpenHash_UserID;70000;2985
15;auspol2019;OpenHash_UserID;80000;3206
15;auspol2019;OpenHash_UserID;90000;3405
15;auspol2019;OpenHash_UserID;100000;3588
15;auspol2019;OpenHash_UserID;110000;4007
15;auspol2019;OpenHash_UserID;120000;4335
15;auspol2019;OpenHash_UserID;130000;4607
15;auspol2019;OpenHash_UserID;130449;4631
15;auspol2019;OpenHash_ScreenName;10000;1553
15;auspol2019;OpenHash_ScreenName;20000;2966
15;auspol2019;OpenHash_ScreenName;30000;4305
15;auspol2019;OpenHash_ScreenName;40000;5760
15;auspol2019;OpenHash_ScreenName;50000;7146
15;auspol2019;OpenHash_ScreenName;60000;8569
15;auspol2019;OpenHash_ScreenName;70000;9691
15;auspol2019;OpenHash_ScreenName;80000;10819
15;auspol2019;OpenHash_ScreenName;90000;11868
15;auspol2019;OpenHash_ScreenName;100000;12928
15;auspol2019;OpenHash_ScreenName;110000;14306
15;auspol2019;OpenHash_ScreenName;120000;15551
15;auspol2019;OpenHash_ScreenName;130000;16754
15;auspol2019;OpenHash_ScreenName;130449;16819
15;auspol2019;ClosedHash_Linear_UserID;10000;112
15;auspol2019;ClosedHash_Linear_UserID;20000;248
15;auspol2019;ClosedHash_Linear_UserID;30000;383
15;auspol2019;ClosedHash_Linear_UserID;40000;521
15;auspol2019;ClosedHash_Linear_UserID;50000;656
15;auspol2019;ClosedHash_Linear_UserID;60000;783
15;auspol2019;ClosedHash_Linear_UserID;70000;891
15;auspol2019;ClosedHash_Linear_UserID;80000;992
15;auspol2019;ClosedHash_Linear_UserID;90000;1100
15;auspol2019;ClosedHash_Linear_UserID;100000;1195
15;auspol2019;ClosedHash_Linear_UserID;110000;1355
15;auspol2019;ClosedHash_Linear_UserID;120000;1493
15;auspol2019;ClosedHash_Linear_UserID;130000;1618
15;auspol2019;ClosedHash_Linear_UserID;130449;1627
15;auspol2019;ClosedHash_Linear_ScreenName;10000;1142
15;auspol2019;ClosedHash_Linear_ScreenName;20000;2437
15;auspol2019;ClosedHash_Linear_ScreenName;30000;3723
15;auspol2019;ClosedHash_Linear_ScreenName;40000;4961
15;auspol2019;ClosedHash_Linear_ScreenName;50000;6176
15;auspol2019;ClosedHash_Linear_ScreenName;60000;7376
15;auspol2019;ClosedHash_Linear_ScreenName;70000;8491
15;auspol2019;ClosedHash_Linear_ScreenName;80000;9570
15;auspol2019;ClosedHash_Linear_ScreenName;90000;10654
15;auspol2019;ClosedHash_Linear_ScreenName;100000;11712
15;auspol2019;ClosedHash_Linear_ScreenName;110000;12924
15;auspol2019;ClosedHash_Linear_ScreenName;120000;14076
15;auspol2019;ClosedHash_Linear_ScreenName;130000;15191
15;auspol2019;ClosedHash_Linear_ScreenName;130449;15247
15;auspol2019;ClosedHash_Quad_UserID;10000;510
15;auspol2019;ClosedHash_Quad_UserID;20000;721
15;auspol2019;ClosedHash_Quad_UserID;30000;895
15;auspol2019;ClosedHash_Quad_UserID;40000;1079
15;auspol2019;ClosedHash_Quad_UserID;50000;1251
15;auspol2019;ClosedHash_Quad_UserID;60000;1404
15;auspol2019;ClosedHash_Quad_UserID;70000;1530
15;auspol2019;ClosedHash_Quad_UserID;80000;1643
15;auspol2019;ClosedHash_Quad_UserID;90000;1750
15;auspol2019;ClosedHash_Quad_UserID;100000;1847
15;auspol2019;ClosedHash_Quad_UserID;110000;1990
15;auspol2019;ClosedHash_Quad_UserID;120000;2113
15;auspol2019;ClosedHash_Quad_UserID;130000;2225
15;auspol2019;ClosedHash_Quad_UserID;130449;2232
15;auspol2019;ClosedHash_Quad_ScreenName;10000;1428
15;auspol2019;ClosedHash_Quad_ScreenName;20000;2631
15;auspol2019;ClosedHash_Quad_ScreenName;30000;3709
15;auspol2019;ClosedHash_Quad_ScreenName;40000;4758
15;auspol2019;ClosedHash_Quad_ScreenName;50000;5786
15;auspol2019;ClosedHash_Quad_ScreenName;60000;6813
15;auspol2019;ClosedHash_Quad_ScreenName;70000;7806
15;auspol2019;ClosedHash_Quad_ScreenName;80000;8778
15;auspol2019;ClosedHash_Quad_ScreenName;90000;9759
15;auspol2019;ClosedHash_Quad_ScreenName;100000;10730
15;auspol2019;ClosedHash_Quad_ScreenName;110000;11779
15;auspol2019;ClosedHash_Quad_ScreenName;120000;12816
15;auspol2019;ClosedHash_Quad_ScreenName;130000;13817
15;auspol2019;ClosedHash_Quad_ScreenName;130449;13866
15;auspol2019;ClosedHash_Double_UserID;10000;113
15;auspol2019;ClosedHash_Double_UserID;20000;253
15;auspol2019;ClosedHash_Double_UserID;30000;397
15;auspol2019;ClosedHash_Double_UserID;40000;541
15;auspol2019;ClosedHash_Double_UserID;50000;687
15;auspol2019;ClosedHash_Double_UserID;60000;875
15;auspol2019;ClosedHash_Double_UserID;70000;998
15;auspol2019;ClosedHash_Double_UserID;80000;1110
15;auspol2019;ClosedHash_Double_UserID;90000;1224
15;auspol2019;ClosedHash_Double_UserID;100000;1333
15;auspol2019;ClosedHash_Double_UserID;110000;1516
15;auspol2019;ClosedHash_Double_UserID;120000;1674
15;auspol2019;ClosedHash_Double_UserID;130000;1818
15;auspol2019;ClosedHash_Double_UserID;130449;1829
15;auspol2019;ClosedHash_Double_ScreenName;10000;1065
15;auspol2019;ClosedHash_Double_ScreenName;20000;2202
15;auspol2019;ClosedHash_Double_ScreenName;30000;3346
15;auspol2019;ClosedHash_Double_ScreenName;40000;4504
15;auspol2019;ClosedHash_Double_ScreenName;50000;5669
15;auspol2019;ClosedHash_Double_ScreenName;60000;6836
15;auspol2019;ClosedHash_Double_ScreenName;70000;7930
15;auspol2019;ClosedHash_Double_ScreenName;80000;8988
15;auspol2019;ClosedHash_Double_ScreenName;90000;10058
15;auspol2019;ClosedHash_Double_ScreenName;100000;11123
15;auspol2019;ClosedHash_Double_ScreenName;110000;12407
15;auspol2019;ClosedHash_Double_ScreenName;120000;13618
15;auspol2019;ClosedHash_Double_ScreenName;130000;14771
15;auspol2019;ClosedHash_Double_ScreenName;130449;14836
16;auspol2019;STL_UnorderedMap_UserID;10000;819
16;auspol2019;STL_UnorderedMap_UserID;20000;1538
16;auspol2019;STL_UnorderedMap_UserID;30000;1986
16;auspol2019;STL_UnorderedMap_UserID;40000;2459
16;auspol2019;STL_UnorderedMap_UserID;50000;3198
16;auspol2019;STL_UnorderedMap_UserID;60000;3581
16;auspol2019;STL_UnorderedMap_UserID;70000;3880
16;auspol2019;STL_UnorderedMap_UserID;80000;4176
16;auspol2019;STL_UnorderedMap_UserID;90000;4457
16;auspol2019;STL_UnorderedMap_UserID;100000;4749
16;auspol2019;STL_UnorderedMap_UserID;110000;5222
16;auspol2019;STL_UnorderedMap_UserID;120000;5620
16;auspol2019;STL_UnorderedMap_UserID;130000;6018
16;auspol2019;STL_UnorderedMap_UserID;130449;6042
16;auspol2019;STL_UnorderedMap_ScreenName;10000;1260
16;auspol2019;STL_UnorderedMap_ScreenName;20000;2402
16;auspol2019;STL_UnorderedMap_ScreenName;30000;3207
16;auspol2019;STL_UnorderedMap_ScreenName;40000;4027
16;auspol2019;STL_UnorderedMap_ScreenName;50000;5112
16;auspol2019;STL_UnorderedMap_ScreenName;60000;5831
16;auspol2019;STL_UnorderedMap_ScreenName;70000;6402
16;auspol2019;STL_UnorderedMap_ScreenName;80000;7028
16;auspol2019;STL_UnorderedMap_ScreenName;90000;7557
16;auspol2019;STL_UnorderedMap_ScreenName;100000;8117
16;auspol2019;STL_UnorderedMap_ScreenName;110000;8933
16;auspol2019;STL_UnorderedMap_ScreenName;120000;9636
16;auspol2019;STL_UnorderedMap_ScreenName;130000;10293
16;auspol2019;STL_UnorderedMap_ScreenName;130449;10330
16;auspol2019;OpenHash_UserID;10000;581
16;auspol2019;OpenHash_UserID;20000;1095
16;auspol2019;OpenHash_UserID;30000;1528
16;auspol2019;OpenHash_UserID;40000;1957
16;auspol2019;OpenHash_UserID;50000;2382
16;auspol2019;OpenHash_UserID;60000;2809
16;auspol2019;OpenHash_UserID;70000;3084
16;auspol2019;OpenHash_UserID;80000;3334
16;auspol2019;OpenHash_UserID;90000;3525
16;auspol2019;OpenHash_UserID;100000;3722
16;auspol2019;OpenHash_UserID;110000;4210
16;auspol2019;OpenHash_UserID;120000;4561
16;auspol2019;OpenHash_UserID;130000;4835
16;auspol2019;OpenHash_UserID;130449;4855
16;auspol2019;OpenHash_ScreenName;10000;1586
16;auspol2019;OpenHash_ScreenName;20000;3035
16;auspol2019;OpenHash_ScreenName;30000;4469
16;auspol2019;OpenHash_ScreenName;40000;5868
16;auspol2019;OpenHash_ScreenName;50000;7186
16;auspol2019;OpenHash_ScreenName;60000;8539
16;auspol2019;OpenHash_ScreenName;70000;9641
16;auspol2019;OpenHash_ScreenName;80000;10746
16;auspol2019;OpenHash_ScreenName;90000;11783
16;auspol2019;OpenHash_ScreenName;100000;12842
16;auspol2019;OpenHash_ScreenName;110000;14221
16;auspol2019;OpenHash_ScreenName;120000;15499
16;auspol2019;OpenHash_ScreenName;130000;16684
16;auspol2019;OpenHash_ScreenName;130449;16749
16;auspol2019;ClosedHash_Linear_UserID;10000;114
16;auspol2019;ClosedHash_Linear_UserID;20000;249
16;auspol2019;ClosedHash_Linear_UserID;30000;383
16;auspol2019;ClosedHash_Linear_UserID;40000;517
16;auspol2019;ClosedHash_Linear_UserID;50000;707
16;auspol2019;ClosedHash_Linear_UserID;60000;837
16;auspol2019;ClosedHash_Linear_UserID;70000;948
16;auspol2019;ClosedHash_Linear_UserID;80000;1051
16;auspol2019;ClosedHash_Linear_UserID;90000;1153
16;auspol2019;ClosedHash_Linear_UserID;100000;1250
16;auspol2019;ClosedHash_Linear_UserID;110000;1413
16;auspol2019;ClosedHash_Linear_UserID;120000;1553
16;auspol2019;ClosedHash_Linear_UserID;130000;1679
16;auspol2019;ClosedHash_Linear_UserID;130449;1689
16;auspol2019;ClosedHash_Linear_ScreenName;10000;1097
16;auspol2019;ClosedHash_Linear_ScreenName;20000;2240
16;auspol2019;ClosedHash_Linear_ScreenName;30000;3389
16;auspol2019;ClosedHash_Linear_ScreenName;40000;4547
16;auspol2019;ClosedHash_Linear_ScreenName;50000;5701
16;auspol2019;ClosedHash_Linear_ScreenName;60000;6845
16;auspol2019;ClosedHash_Linear_ScreenName;70000;7935
16;auspol2019;ClosedHash_Linear_ScreenName;80000;8998
16;auspol2019;ClosedHash_Linear_ScreenName;90000;10064
16;auspol2019;ClosedHash_Linear_ScreenName;100000;11117
16;auspol2019;ClosedHash_Linear_ScreenName;110000;12309
16;auspol2019;ClosedHash_Linear_ScreenName;120000;13444
16;auspol2019;ClosedHash_Linear_ScreenName;130000;14603
16;auspol2019;ClosedHash_Linear_ScreenName;130449;14659
16;auspol2019;ClosedHash_Quad_UserID;10000;204
16;auspol2019;ClosedHash_Quad_UserID;20000;389
16;auspol2019;ClosedHash_Quad_UserID;30000;549
16;auspol2019;ClosedHash_Quad_UserID;40000;703
16;auspol2019;ClosedHash_Quad_UserID;50000;855
16;auspol2019;ClosedHash_Quad_UserID;60000;996
16;auspol2019;ClosedHash_Quad_UserID;70000;1115
16;auspol2019;ClosedHash_Quad_UserID;80000;1219
16;auspol2019;ClosedHash_Quad_UserID;90000;1326
16;auspol2019;ClosedHash_Quad_UserID;100000;1427
16;auspol2019;ClosedHash_Quad_UserID;110000;1573
16;auspol2019;ClosedHash_Quad_UserID;120000;1696
16;auspol2019;ClosedHash_Quad_UserID;130000;1810
16;auspol2019;ClosedHash_Quad_UserID;130449;1817
16;auspol2019;ClosedHash_Quad_ScreenName;10000;1381
16;auspol2019;ClosedHash_Quad_ScreenName;20000;2542
16;auspol2019;ClosedHash_Quad_ScreenName;30000;3589
16;auspol2019;ClosedHash_Quad_ScreenName;40000;4630
16;auspol2019;ClosedHash_Quad_ScreenName;50000;5642
16;auspol2019;ClosedHash_Quad_ScreenName;60000;6655
16;auspol2019;ClosedHash_Quad_ScreenName;70000;7644
16;auspol2019;ClosedHash_Quad_ScreenName;80000;8612
16;auspol2019;ClosedHash_Quad_ScreenName;90000;9591
16;auspol2019;ClosedHash_Quad_ScreenName;100000;10596
16;auspol2019;ClosedHash_Quad_ScreenName;110000;11855
16;auspol2019;ClosedHash_Quad_ScreenName;120000;13022
16;auspol2019;ClosedHash_Quad_ScreenName;130000;14106
16;auspol2019;ClosedHash_Quad_ScreenName;130449;14165
16;auspol2019;ClosedHash_Double_UserID;10000;115
16;auspol2019;ClosedHash_Double_UserID;20000;255
16;auspol2019;ClosedHash_Double_UserID;30000;397
16;auspol2019;ClosedHash_Double_UserID;40000;543
16;auspol2019;ClosedHash_Double_UserID;50000;685
16;auspol2019;ClosedHash_Double_UserID;60000;822
16;auspol2019;ClosedHash_Double_UserID;70000;939
16;auspol2019;ClosedHash_Double_UserID;80000;1047
16;auspol2019;ClosedHash_Double_UserID;90000;1158
16;auspol2019;ClosedHash_Double_UserID;100000;1265
16;auspol2019;ClosedHash_Double_UserID;110000;1437
16;auspol2019;ClosedHash_Double_UserID;120000;1589
16;auspol2019;ClosedHash_Double_UserID;130000;1732
16;auspol2019;ClosedHash_Double_UserID;130449;1743
16;auspol2019;ClosedHash_Double_ScreenName;10000;1070
16;auspol2019;ClosedHash_Double_ScreenName;20000;2217
16;auspol2019;ClosedHash_Double_ScreenName;30000;3370
16;auspol2019;ClosedHash_Double_ScreenName;40000;4537
16;auspol2019;ClosedHash_Double_ScreenName;50000;5705
16;auspol2019;ClosedHash_Double_ScreenName;60000;6871
16;auspol2019;ClosedHash_Double_ScreenName;70000;8018
16;auspol2019;ClosedHash_Double_ScreenName;80000;9080
16;auspol2019;ClosedHash_Double_ScreenName;90000;10157
16;auspol2019;ClosedHash_Double_ScreenName;100000;11205
16;auspol2019;ClosedHash_Double_ScreenName;110000;12465
16;auspol2019;ClosedHash_Double_ScreenName;120000;13660
16;auspol2019;ClosedHash_Double_ScreenName;130000;14801
16;auspol2019;ClosedHash_Double_ScreenName;130449;14912
17;auspol2019;STL_UnorderedMap_UserID;10000;845
17;auspol2019;STL_UnorderedMap_UserID;20000;1530
17;auspol2019;STL_UnorderedMap_UserID;30000;1980
17;auspol2019;STL_UnorderedMap_UserID;40000;2429
17;auspol2019;STL_UnorderedMap_UserID;50000;3171
17;auspol2019;STL_UnorderedMap_UserID;60000;3575
17;auspol2019;STL_UnorderedMap_UserID;70000;3862
17;auspol2019;STL_UnorderedMap_UserID;80000;4171
17;auspol2019;STL_UnorderedMap_UserID;90000;4460
17;auspol2019;STL_UnorderedMap_UserID;100000;4741
17;auspol2019;STL_UnorderedMap_UserID;110000;5207
17;auspol2019;STL_UnorderedMap_UserID;120000;5610
17;auspol2019;STL_UnorderedMap_UserID;130000;6000
17;auspol2019;STL_UnorderedMap_UserID;130449;6024
17;auspol2019;STL_UnorderedMap_ScreenName;10000;1248
17;auspol2019;STL_UnorderedMap_ScreenName;20000;2399
17;auspol2019;STL_UnorderedMap_ScreenName;30000;3208
17;auspol2019;STL_UnorderedMap_ScreenName;40000;4017
17;auspol2019;STL_UnorderedMap_ScreenName;50000;5096
17;auspol2019;STL_UnorderedMap_ScreenName;60000;5783
17;auspol2019;STL_UnorderedMap_ScreenName;70000;6376
17;auspol2019;STL_UnorderedMap_ScreenName;80000;6928
17;auspol2019;STL_UnorderedMap_ScreenName;90000;7431
17;auspol2019;STL_UnorderedMap_ScreenName;100000;7958
17;auspol2019;STL_UnorderedMap_ScreenName;110000;8748
17;auspol2019;STL_UnorderedMap_ScreenName;120000;9442
17;auspol2019;STL_UnorderedMap_ScreenName;130000;10095
17;auspol2019;STL_UnorderedMap_ScreenName;130449;10132
17;auspol2019;OpenHash_UserID;10000;583
17;auspol2019;OpenHash_UserID;20000;1081
17;auspol2019;OpenHash_UserID;30000;1450
17;auspol2019;OpenHash_UserID;40000;1846
17;auspol2019;OpenHash_UserID;50000;2270
17;auspol2019;OpenHash_UserID;60000;2680
17;auspol2019;OpenHash_UserID;70000;2933
17;auspol2019;OpenHash_UserID;80000;3143
17;auspol2019;OpenHash_UserID;90000;3323
17;auspol2019;OpenHash_UserID;100000;3511
17;auspol2019;OpenHash_UserID;110000;3920
17;auspol2019;OpenHash_UserID;120000;4271
17;auspol2019;OpenHash_UserID;130000;4542
17;auspol2019;OpenHash_UserID;130449;4564
17;auspol2019;OpenHash_ScreenName;10000;1708
17;auspol2019;OpenHash_ScreenName;20000;3293
17;auspol2019;OpenHash_ScreenName;30000;4732
17;auspol2019;OpenHash_ScreenName;40000;6141
17;auspol2019;OpenHash_ScreenName;50000;7443
17;auspol2019;OpenHash_ScreenName;60000;8777
17;auspol2019;OpenHash_ScreenName;70000;9856
17;auspol2019;OpenHash_ScreenName;80000;10949
17;auspol2019;OpenHash_ScreenName;90000;11982
17;auspol2019;OpenHash_ScreenName;100000;13018
17;auspol2019;OpenHash_ScreenName;110000;14357
17;auspol2019;OpenHash_ScreenName;120000;15589
17;auspol2019;OpenHash_ScreenName;130000;16776
17;auspol2019;OpenHash_ScreenName;130449;16840
17;auspol2019;ClosedHash_Linear_UserID;10000;115
17;auspol2019;ClosedHash_Linear_UserID;20000;253
17;auspol2019;ClosedHash_Linear_UserID;30000;390
17;auspol2019;ClosedHash_Linear_UserID;40000;529
17;auspol2019;ClosedHash_Linear_UserID;50000;669
17;auspol2019;ClosedHash_Linear_UserID;60000;803
17;auspol2019;ClosedHash_Linear_UserID;70000;914
17;auspol2019;ClosedHash_Linear_UserID;80000;1017
17;auspol2019;ClosedHash_Linear_UserID;90000;1121
17;auspol2019;ClosedHash_Linear_UserID;100000;1221
17;auspol2019;ClosedHash_Linear_UserID;110000;1388
17;auspol2019;ClosedHash_Linear_UserID;120000;1528
17;auspol2019;ClosedHash_Linear_UserID;130000;1656
17;auspol2019;ClosedHash_Linear_UserID;130449;1665
17;auspol2019;ClosedHash_Linear_ScreenName;10000;1049
17;auspol2019;ClosedHash_Linear_ScreenName;20000;2159
17;auspol2019;ClosedHash_Linear_ScreenName;30000;3274
17;auspol2019;ClosedHash_Linear_ScreenName;40000;4404
17;auspol2019;ClosedHash_Linear_ScreenName;50000;5536
17;auspol2019;ClosedHash_Linear_ScreenName;60000;6674
17;auspol2019;ClosedHash_Linear_ScreenName;70000;7762
17;auspol2019;ClosedHash_Linear_ScreenName;80000;8829
17;auspol2019;ClosedHash_Linear_ScreenName;90000;9894
17;auspol2019;ClosedHash_Linear_ScreenName;100000;10966
17;auspol2019;ClosedHash_Linear_ScreenName;110000;12153
17;auspol2019;ClosedHash_Linear_ScreenName;120000;13350
17;auspol2019;ClosedHash_Linear_ScreenName;130000;14480
17;auspol2019;ClosedHash_Linear_ScreenName;130449;14590
17;auspol2019;ClosedHash_Quad_UserID;10000;233
17;auspol2019;ClosedHash_Quad_UserID;20000;434
17;auspol2019;ClosedHash_Quad_UserID;30000;613
17;auspol2019;ClosedHash_Quad_UserID;40000;788
17;auspol2019;ClosedHash_Quad_UserID;50000;957
17;auspol2019;ClosedHash_Quad_UserID;60000;1120
17;auspol2019;ClosedHash_Quad_UserID;70000;1247
17;auspol2019;ClosedHash_Quad_UserID;80000;1360
17;auspol2019;ClosedHash_Quad_UserID;90000;1473
17;auspol2019;ClosedHash_Quad_UserID;100000;1580
17;auspol2019;ClosedHash_Quad_UserID;110000;1739
17;auspol2019;ClosedHash_Quad_UserID;120000;1875
17;auspol2019;ClosedHash_Quad_UserID;130000;1996
17;auspol2019;ClosedHash_Quad_UserID;130449;2004
17;auspol2019;ClosedHash_Quad_ScreenName;10000;1443
17;auspol2019;ClosedHash_Quad_ScreenName;20000;2621
17;auspol2019;ClosedHash_Quad_ScreenName;30000;3689
17;auspol2019;ClosedHash_Quad_ScreenName;40000;4737
17;auspol2019;ClosedHash_Quad_ScreenName;50000;5772
17;auspol2019;ClosedHash_Quad_ScreenName;60000;6803
17;auspol2019;ClosedHash_Quad_ScreenName;70000;7817
17;auspol2019;ClosedHash_Quad_ScreenName;80000;8797
17;auspol2019;ClosedHash_Quad_ScreenName;90000;9787
17;auspol2019;ClosedHash_Quad_ScreenName;100000;10758
17;auspol2019;ClosedHash_Quad_ScreenName;110000;11833
17;auspol2019;ClosedHash_Quad_ScreenName;120000;12857
17;auspol2019;ClosedHash_Quad_ScreenName;130000;13863
17;auspol2019;ClosedHash_Quad_ScreenName;130449;13914
17;auspol2019;ClosedHash_Double_UserID;10000;113
17;auspol2019;ClosedHash_Double_UserID;20000;253
17;auspol2019;ClosedHash_Double_UserID;30000;395
17;auspol2019;ClosedHash_Double_UserID;40000;538
17;auspol2019;ClosedHash_Double_UserID;50000;681
17;auspol2019;ClosedHash_Double_UserID;60000;818
17;auspol2019;ClosedHash_Double_UserID;70000;935
17;auspol2019;ClosedHash_Double_UserID;80000;1044
17;auspol2019;ClosedHash_Double_UserID;90000;1154
17;auspol2019;ClosedHash_Double_UserID;100000;1262
17;auspol2019;ClosedHash_Double_UserID;110000;1437
17;auspol2019;ClosedHash_Double_UserID;120000;1587
17;auspol2019;ClosedHash_Double_UserID;130000;1733
17;auspol2019;ClosedHash_Double_UserID;130449;1744
17;auspol2019;ClosedHash_Double_ScreenName;10000;1073
17;auspol2019;ClosedHash_Double_ScreenName;20000;2210
17;auspol2019;ClosedHash_Double_ScreenName;30000;3358
17;auspol2019;ClosedHash_Double_ScreenName;40000;4546
17;auspol2019;ClosedHash_Double_ScreenName;50000;5716
17;auspol2019;ClosedHash_Double_ScreenName;60000;6999
17;auspol2019;ClosedHash_Double_ScreenName;70000;8156
17;auspol2019;ClosedHash_Double_ScreenName;80000;9254
17;auspol2019;ClosedHash_Double_ScreenName;90000;10359
17;auspol2019;ClosedHash_Double_ScreenName;100000;11429
17;auspol2019;ClosedHash_Double_ScreenName;110000;12759
17;auspol2019;ClosedHash_Double_ScreenName;120000;14000
17;auspol2019;ClosedHash_Double_ScreenName;130000;15153
17;auspol2019;ClosedHash_Double_ScreenName;130449;15218
18;auspol2019;STL_UnorderedMap_UserID;10000;829
18;auspol2019;STL_UnorderedMap_UserID;20000;1521
18;auspol2019;STL_UnorderedMap_UserID;30000;1969
18;auspol2019;STL_UnorderedMap_UserID;40000;2413
18;auspol2019;STL_UnorderedMap_UserID;50000;3136
18;auspol2019;STL_UnorderedMap_UserID;60000;3535
18;auspol2019;STL_UnorderedMap_UserID;70000;3836
18;auspol2019;STL_UnorderedMap_UserID;80000;4142
18;auspol2019;STL_UnorderedMap_UserID;90000;4429
18;auspol2019;STL_UnorderedMap_UserID;100000;4717
18;auspol2019;STL_UnorderedMap_UserID;110000;5185
18;auspol2019;STL_UnorderedMap_UserID;120000;5584
18;auspol2019;STL_UnorderedMap_UserID;130000;5975
18;auspol2019;STL_UnorderedMap_UserID;130449;5999
18;auspol2019;STL_UnorderedMap_ScreenName;10000;1222
18;auspol2019;STL_UnorderedMap_ScreenName;20000;2383
18;auspol2019;STL_UnorderedMap_ScreenName;30000;3170
18;auspol2019;STL_UnorderedMap_ScreenName;40000;3965
18;auspol2019;STL_UnorderedMap_ScreenName;50000;5058
18;auspol2019;STL_UnorderedMap_ScreenName;60000;5794
18;auspol2019;STL_UnorderedMap_ScreenName;70000;6337
18;auspol2019;STL_UnorderedMap_ScreenName;80000;6891
18;auspol2019;STL_UnorderedMap_ScreenName;90000;7391
18;auspol2019;STL_UnorderedMap_ScreenName;100000;7987
18;auspol2019;STL_UnorderedMap_ScreenName;110000;8800
18;auspol2019;STL_UnorderedMap_ScreenName;120000;9501
18;auspol2019;STL_UnorderedMap_ScreenName;130000;10161
18;auspol2019;STL_UnorderedMap_ScreenName;130449;10200
18;auspol2019;OpenHash_UserID;10000;573
18;auspol2019;OpenHash_UserID;20000;1069
18;auspol2019;OpenHash_UserID;30000;1446
18;auspol2019;OpenHash_UserID;40000;1828
18;auspol2019;OpenHash_UserID;50000;2196
18;auspol2019;OpenHash_UserID;60000;2552
18;auspol2019;OpenHash_UserID;70000;2777
18;auspol2019;OpenHash_UserID;80000;2970
18;auspol2019;OpenHash_UserID;90000;3134
18;auspol2019;OpenHash_UserID;100000;3303
18;auspol2019;OpenHash_UserID;110000;3685
18;auspol2019;OpenHash_UserID;120000;3993
18;auspol2019;OpenHash_UserID;130000;4244
18;auspol2019;OpenHash_UserID;130449;4263
18;auspol2019;OpenHash_ScreenName;10000;1593
18;auspol2019;OpenHash_ScreenName;20000;3061
18;auspol2019;OpenHash_ScreenName;30000;4427
18;auspol2019;OpenHash_ScreenName;40000;5774
18;auspol2019;OpenHash_ScreenName;50000;7044
18;auspol2019;OpenHash_ScreenName;60000;8334
18;auspol2019;OpenHash_ScreenName;70000;9402
18;auspol2019;OpenHash_ScreenName;80000;10472
